year,iso,rgdpbarro,rgdp,loans1,bassets2,govass,narrowm,money,gdp,iy,cpi,pop,stir,ltrate,crisisST,stocks,currency,inflation ,stock_market,domestic_debt,external_debt ,banking_crisis,crisis_tally
1878,CAN,6.66091156,1637.202026,0.131600007,0.178100005,NA,0.035,0.085469998,0.40959999,0.131761998,6.076832771,4244,NA,0.043956,0,NA,0,0,0,0,0,0,0
1879,CAN,7.181806564,1765.234009,0.109800003,0.178299993,NA,0.038699999,0.089340001,0.445100009,0.122506097,6.020936012,4312,NA,0.041666999,0,NA,0,0,0,0,0,0,0
1880,CAN,7.387887478,1815.886963,0.109899998,0.192499995,NA,0.045200001,0.105999999,0.481999993,0.133201703,6.196612835,4384,NA,0.037914999,0,NA,0,0,0,0,0,0,0
1881,CAN,8.297966957,2039.578003,0.131500006,0.213599995,NA,0.051399998,0.120999999,0.568700016,0.1323241,6.469993114,4451,NA,0.038095001,0,NA,0,0,0,0,0,0,0
1882,CAN,8.580703735,2109.072021,0.156599998,0.230700001,NA,0.056600001,0.131999999,0.618900001,0.168286994,6.880063057,4503,NA,0.037914999,0,NA,0,0,0,0,0,0,0
1883,CAN,8.504597664,2090.365967,0.148599997,0.228200004,NA,0.0548,0.128000006,0.611500025,0.192560807,6.925625801,4560,NA,0.038462002,0,NA,0,0,0,0,0,0,0
1884,CAN,9.076493263,2230.934082,0.137999997,0.215800002,NA,0.052900001,0.123999998,0.585200012,0.215613097,6.059923172,4617,NA,0.038043,0,NA,0,0,0,0,0,0,0
1885,CAN,8.433172226,2072.810059,0.139599994,0.227899998,NA,0.054299999,0.131999999,0.554499984,0.151793003,6.059923172,4666,NA,0.037634,0,NA,0,0,0,0,0,0,0
1886,CAN,8.443079948,2075.245117,0.140100002,0.222900003,NA,0.048799999,0.128000006,0.560699999,0.146672294,6.014358997,4711,NA,0.035,0,NA,0,0,0,0,0,0,0
1887,CAN,8.624756813,2119.899902,0.154300004,0.232600003,NA,0.053800002,0.138999999,0.611100018,0.156315595,6.378866196,4760,NA,0.033980999,0,NA,0,0,0,0,0,0,0
1888,CAN,9.149593353,2248.900879,0.165000007,0.255299985,NA,0.0559,0.153999999,0.630299985,0.161681607,6.105485916,4813,NA,0.033980999,0,NA,0,0,0,0,0,0,0
1889,CAN,9.110196114,2239.217041,0.173600003,0.252200007,NA,0.0524,0.158000007,0.655799985,0.163766295,6.242176056,4865,NA,0.030611999,0,NA,0,0,0,0,0,0,0
1890,CAN,9.676364899,2378.376953,0.180500001,0.260100007,NA,0.054699998,0.166999996,0.685400009,0.137839794,6.105485916,4918,NA,0.031915002,0,NA,0,0,0,0,0,0,0
1891,CAN,9.79983902,2408.727051,0.2016,0.280800015,NA,0.055300001,0.185000002,0.703499973,0.143496096,6.105485916,4972,NA,0.03125,0,NA,0,0,0,0,0,0,0
1892,CAN,9.645697594,2370.840088,0.221100003,0.305700004,NA,0.059099998,0.203999996,0.700299978,0.133161798,6.105485916,5022,NA,0.032086,0,NA,0,0,0,0,0,0,0
1893,CAN,9.494594574,2333.698975,0.216900006,0.304199994,NA,0.058899999,0.202999994,0.682399988,0.129346699,6.059923172,5072,NA,0.031915002,0,NA,0,0,0,0,0,0,0
1894,CAN,9.847579956,2420.460938,0.215000004,0.313899994,NA,0.058499999,0.211999997,0.65140003,0.109696798,5.558725834,5121,NA,0.029999999,0,NA,0,0,0,0,0,0,0
1895,CAN,9.646205902,2370.965088,0.219899997,0.3222,NA,0.059999999,0.216999993,0.633400023,0.117573299,5.285346031,5169,NA,0.029703001,0,NA,0,0,0,0,0,0,0
1896,CAN,9.310606956,2288.477051,0.225600004,0.329699993,NA,0.059999999,0.226999998,0.640799999,0.109933302,5.558725834,5218,NA,0.029126,0,NA,0,0,0,0,0,0,0
1897,CAN,10.21802521,2511.512939,0.227599993,0.360100001,NA,0.067699999,0.254999995,0.717000008,0.120419599,5.604290009,5269,NA,0.027778,0,NA,0,0,0,0,0,0,0
1898,CAN,10.51072216,2583.456055,0.259200007,0.390500009,NA,0.0704,0.286000013,0.769400001,0.147420704,5.832106113,5325,NA,0.029412,0,NA,0,0,0,0,0,0,0
1899,CAN,11.37388515,2795.61499,0.301800013,0.431699991,NA,0.078299999,0.314999998,0.825999975,0.146694407,5.64985323,5383,NA,0.029703001,0,NA,0,0,0,0,0,0,0
1900,CAN,11.84440899,2911.266113,0.314399987,0.50150001,NA,0.086400002,0.340999991,0.907400012,0.148441896,5.832106113,5457,NA,0.029412,0,NA,0,0,0,0,0,0,0
1901,CAN,12.59915352,3096.7771,0.330300003,0.562099993,NA,0.1008,0.381999999,0.990700006,0.174916998,5.877668858,5536,NA,0.029412,0,NA,0,0,0,0,0,0,0
1902,CAN,13.55177784,3330.925049,0.379200011,0.625400007,NA,0.1127,0.419999987,1.119600058,0.179658502,5.968795776,5650,NA,0.029126,0,NA,0,0,0,0,0,0,0
1903,CAN,13.56277657,3333.62793,0.427100003,0.663100004,NA,0.123800002,0.451000005,1.178200006,0.209071502,6.014358997,5813,NA,0.030303,0,NA,0,0,0,0,0,0,0
1904,CAN,13.34281921,3279.563965,0.466500014,0.729900002,NA,0.1338,0.503000021,1.205800056,0.221399993,6.105485916,5994,NA,0.030769,0,NA,0,0,0,0,0,0,0
1905,CAN,14.49115753,3561.816895,0.510800004,0.815500021,NA,0.142299995,0.564999998,1.361500025,0.2210913,6.151050091,6166,NA,0.030611999,0,NA,0,0,0,0,0,0,0
1906,CAN,15.6481905,3846.207031,0.613300025,0.954200029,NA,0.161500007,0.643000007,1.525900006,0.2273826,6.2877388,6282,NA,0.030303,0,NA,0,0,0,0,0,1,1
1907,CAN,15.76472473,3874.850098,0.60769999,0.921299994,NA,0.168799996,0.615999997,1.728399992,0.250252694,6.469993114,6596,NA,0.031578999,1,NA,0,0,0,0,0,0,0
1908,CAN,14.53283501,3572.061035,0.565900028,1.001399994,NA,0.182400003,0.675999999,1.653800011,0.254293203,6.606682777,6813,NA,0.031915002,0,NA,0,0,0,0,0,1,1
1909,CAN,15.6619854,3849.5979,0.663699985,1.157799959,NA,0.199200004,0.810000002,1.83829999,0.248984501,6.743371964,6993,NA,0.032432001,0,NA,0,0,0,0,0,0,0
1910,CAN,16.54144096,4065.760986,0.746999979,1.229799986,NA,0.214100003,0.879999995,2.022799969,0.28301841,6.925625801,7188,NA,0.033149,0,NA,0,0,0,0,0,0,0
1911,CAN,17.13859749,4212.538086,0.850600004,1.390100002,NA,0.256799996,0.98299998,2.233200073,0.296860993,7.107879162,7410,NA,0.033149,0,NA,0,0,0,0,0,0,0
1912,CAN,17.80823898,4377.130859,0.957099974,1.526100039,NA,0.264400005,1.059999943,2.493900061,0.325380296,7.426823139,7602,NA,0.033707999,0,NA,0,0,0,0,0,1,1
1913,CAN,18.0915451,4446.765137,0.930000007,1.550999999,NA,0.296200007,1.110000014,2.651499987,0.311712205,7.654638767,7852,NA,0.036145002,0,NA,0,0,0,0,0,0,0
1914,CAN,16.37676239,4025.284912,0.912,1.555999994,NA,0.340200007,1.120000005,2.448600054,0.253780991,7.701031208,8093,NA,0.038880002,0,NA,0,0,0,0,0,0,0
1915,CAN,17.22139359,4232.888184,0.910000026,1.738000035,NA,0.383700013,1.25999999,2.578999996,0.164475203,7.840206146,8191,NA,0.046392001,0,121.8691025,0,0,0,0,0,0,0
1916,CAN,18.90259552,4646.115234,0.933000028,1.983999968,NA,0.443500012,1.429999948,3.009000063,0.146675706,8.489690781,8214,NA,0.050188001,0,124.8311996,0,0,0,0,0,0,0
1917,CAN,19.53103447,4800.581055,0.976000011,2.322999954,NA,0.643100023,1.720000029,3.65899992,0.142076001,10.05154991,8277,NA,0.055555999,0,110.2322998,0,1,0,0,0,0,1
1918,CAN,18.06644058,4440.595215,1.203999996,2.690000057,NA,0.771099985,1.830000043,4.117000103,0.123807304,11.36598015,8374,NA,0.051282,0,118.6953964,0,0,0,0,0,0,0
1919,CAN,16.35259056,4019.343018,1.391000032,2.967000008,NA,0.769299984,1.99000001,4.662000179,0.145297393,12.49485016,8548,NA,0.056000002,0,130.9669037,0,0,0,0,0,0,0
1920,CAN,15.71031284,3861.476074,1.485000014,3.056999922,NA,0.745299995,2.089999914,5.311999798,0.159941599,14.47422981,8798,NA,0.063500002,0,117.0794983,0,0,0,0,0,0,0
1921,CAN,13.65790653,3357.01001,1.360000014,2.746999979,NA,0.623700023,1.929999948,4.178999901,0.170138195,12.74227047,9028,NA,0.056499999,0,110.7143021,0,0,0,0,0,0,0
1922,CAN,15.43231106,3793.145996,1.24000001,2.618999958,NA,0.601899981,1.860000014,4.295000076,0.150136307,11.65979004,9159,NA,0.050760999,0,127.4951019,0,0,0,0,0,0,0
1923,CAN,16.17607689,3975.958008,1.27699995,2.700000048,NA,0.57249999,1.870000005,4.573999882,0.179983705,11.6907196,9256,NA,0.050377999,1,131.5455933,0,0,0,0,0,1,1
1924,CAN,16.18039703,3977.019043,1.139000058,2.806999922,NA,0.563399971,1.940000057,4.383999825,0.160540596,11.48968983,9394,NA,0.049750999,0,139.4537964,0,0,0,0,0,0,0
1925,CAN,17.65829468,4340.274902,1.116000056,2.895999908,NA,0.550899982,2.019999981,4.902999878,0.146417096,11.59794044,9549,NA,0.048076998,0,171.0863953,0,0,0,0,0,0,0
1926,CAN,18.29615784,4497.057129,1.20599997,2.940000057,NA,0.528599977,2.099999905,5.145999908,0.145210594,11.72165012,9713,NA,0.047733001,0,199.8258972,0,0,0,0,0,0,0
1927,CAN,19.71987534,4846.99707,1.404999971,3.232000113,NA,0.555599988,2.24000001,5.56099987,0.187857807,11.52062035,9905,NA,0.047619,0,277.7503052,0,0,0,0,0,0,0
1928,CAN,21.04047203,5171.588867,1.593000054,3.470000029,NA,0.564899981,2.319999933,6.050000191,0.185816705,11.56700993,10107,NA,0.047561999,0,354.1315918,0,0,0,0,0,0,0
1929,CAN,20.60863113,5065.445801,1.786999941,3.520999908,NA,0.514299989,2.269999981,6.138999939,0.189679399,11.70619011,10305,NA,0.04902,0,301.8605042,0,0,1,0,0,0,1
1930,CAN,19.57181549,4810.604004,1.480000019,3.144000053,NA,0.451977611,2.160000086,5.71999979,0.166694403,11.62887001,10488,NA,0.047506001,0,198.861496,1,0,1,0,0,0,2
1931,CAN,16.28891563,4003.693115,1.389000058,2.997999907,NA,0.408183485,2.039999962,4.69299984,0.105802096,10.48453999,10657,NA,0.046728998,0,124.9876022,0,0,1,0,0,0,1
1932,CAN,14.93720722,3671.452881,1.207000017,2.851999998,NA,0.342492402,1.970000029,3.813999891,0.0535191,9.525773048,10794,NA,0.055865999,0,98.94850159,0,0,1,0,0,0,1
1933,CAN,13.71240711,3370.406006,1.14199996,2.815999985,NA,0.366635293,1.99000001,3.492000103,0.038276199,9.077320099,10919,NA,0.050632998,0,145.2402039,0,0,0,0,0,0,0
1934,CAN,15.01685524,3691.030029,1.080000043,2.91899991,NA,0.413236707,2.109999895,3.969000101,0.0786651,9.201030731,11030,0.0265,0.034600001,0,166.2644043,0,0,0,0,0,0,0
1935,CAN,16.07301331,3950.625,1.027999997,3.078999996,NA,0.455346406,2.269999981,4.301000118,0.0902455,9.262887001,11136,0.0149,0.036699999,0,207.1553955,0,0,0,1,0,0,1
1936,CAN,16.77922249,4124.206055,0.904999971,3.242000103,NA,0.490157098,2.390000105,4.633999825,0.078952797,9.448453903,11243,0.0084,0.031099999,0,249.2037048,0,0,0,0,0,0,0
1937,CAN,18.19995117,4473.411133,0.938000023,3.280999899,NA,0.50868541,2.480000019,5.241000175,0.117089197,9.742267609,11341,0.0072,0.032099999,0,200.0187988,0,0,0,0,0,0,0
1938,CAN,18.49491119,4545.910156,1.004999995,3.430999994,NA,0.528336585,2.599999905,5.271999836,0.117593803,9.850515366,11452,0.0059,0.030300001,0,205.9980927,0,0,0,0,0,0,0
1939,CAN,19.39901543,4768.130859,1.141000032,3.822000027,NA,0.617609084,NA,NA,0.148513198,9.77319622,11570,0.0071,0.035,0,195.196701,0,0,1,0,0,0,1
1940,CAN,21.84056282,5368.246094,1.148000002,3.730999947,NA,0.770327091,NA,NA,0.151056498,10.15979004,11688,0.007,0.031099999,0,148.699295,0,0,1,0,0,0,1
1941,CAN,24.61738586,6050.76709,1.202000022,4.137000084,NA,0.965154707,NA,NA,0.1371288,10.76288986,11818,0.0058,0.0306,0,142.1421967,0,0,1,0,0,0,1
1942,CAN,28.61510277,7033.375977,1.199000001,4.767000198,NA,1.197039008,NA,NA,0.1138651,11.27320004,11969,0.0054,0.0306,0,150.8146057,0,0,0,0,0,0,0
1943,CAN,29.54833984,7262.758789,1.205000043,5.609000206,NA,1.398604035,NA,NA,0.062621802,11.47422981,12115,0.0048,0.029999999,0,170.2745056,0,0,0,0,0,0,0
1944,CAN,30.27986145,7442.561035,1.302999973,6.459000111,NA,1.567603946,NA,NA,0.062692001,11.53608036,12268,0.0039,0.029899999,0,183.1773071,0,0,0,0,0,0,0
1945,CAN,29.02022743,7132.953125,1.546000004,6.517000198,NA,NA,NA,NA,0.059969999,11.59794044,12404,NA,0.0283,0,237.9613037,0,0,0,0,0,0,0
1946,CAN,28.19957924,6931.243164,1.649000049,6.923999786,NA,NA,NA,NA,NA,11.98453999,12634,NA,0.026000001,0,225.0585022,0,0,0,0,0,0,0
1947,CAN,28.8381958,7088.209961,2.125,7.066999912,NA,NA,NA,NA,NA,13.11340046,12901,NA,0.025599999,0,224.6354065,0,0,0,0,0,0,0
1948,CAN,28.74508286,7065.324219,2.316999912,7.704999924,NA,NA,7.57194519,15.89599991,0.200616494,15.00386047,13180,NA,0.029300001,0,244.9414978,0,0,0,0,0,0,0
1949,CAN,28.74002266,7064.081055,2.441999912,7.853000164,NA,NA,7.973106861,17.34700012,0.207413405,15.48398018,13469,NA,0.027899999,0,249.3834076,0,0,0,0,0,0,0
1950,CAN,29.66519165,7291.47998,2.940999985,8.63599968,4.624000072,NA,8.404356956,19.125,0.211607799,15.94410038,14011.41992,NA,0.030099999,0,309.4554138,0,0,0,0,0,0,0
1951,CAN,30.64980316,7533.490234,3.171000004,8.588999748,4.296000004,NA,8.584879875,22.28000069,0.208438098,17.60453033,14330.66992,NA,0.034899998,0,375.026886,0,0,0,0,0,0,0
1952,CAN,31.86849403,7833.035156,3.519000053,9.147999763,4.322000027,NA,9.166565895,25.17000008,0.2115217,18.04463959,14785.58008,NA,0.0361,0,356.2019958,0,0,0,0,0,0,0
1953,CAN,32.48374557,7984.258789,4.105000019,9.592000008,4.241000175,16.66699982,9.276885986,26.39500046,0.226671696,17.88459969,15183.37988,NA,0.0361,0,324.8963928,0,0,0,0,0,0,0
1954,CAN,31.3248806,7699.418945,4.050000191,10.29100037,4.710000038,16.70400047,10.0290699,26.53100014,0.225208297,17.98463058,15636.25,NA,0.031300001,0,437.4256897,0,0,0,0,0,0,0
1955,CAN,33.36656952,8201.250977,5.017000198,11.57499981,4.645999908,14.02130985,10.73110008,29.25,0.239726499,18.02463913,16050.36035,NA,0.034000002,0,523.7261963,0,0,0,0,0,0,0
1956,CAN,35.20021057,8651.945313,5.793000221,11.94099998,4.022999763,14.17070007,11.13226032,32.90200043,0.255121291,18.28470993,16445.08984,0.03734,0.039700001,0,564.9699707,0,0,0,0,0,0,0
1957,CAN,35.0163002,8606.741211,5.84499979,12.27400017,2.54399991,13.91020966,11.4331398,34.46699905,0.262802094,18.8698597,17010.15039,0.052560002,0.038199998,0,432.1099854,0,0,0,0,0,0,0
1958,CAN,34.72041321,8534.014648,6.027999878,13.67599964,2.743000031,15.24845982,12.83720016,35.68899918,0.248816207,19.3633194,17462,0.031580001,0.046300001,0,547.7199707,0,0,0,0,0,0,0
1959,CAN,35.29903793,8676.237305,7.061999798,13.44299984,2.684999943,15.63868999,12.73690987,37.8769989,0.237795994,19.57169914,17872.0293,0.051830001,0.054499999,0,555.0900269,0,0,0,0,0,0,0
1960,CAN,35.60934448,8752.507813,7.34800005,14.19200039,2.967999935,15.8359499,13.23836994,39.44800186,0.224193901,19.82843971,18266.76953,0.039969999,0.053100001,0,544.7399902,0,0,0,0,0,0,0
1961,CAN,35.9357872,8832.745117,7.665999889,15.6420002,3.069000006,16.66050911,14.44184971,41.17300034,0.212736502,20.00015068,18634.98047,0.033679999,0.0493,0,700.8499756,0,0,0,0,0,0,0
1962,CAN,37.74285889,9276.90918,8.465000153,16.39800072,3.084000111,17.21072006,15.04360008,44.66500092,0.207253993,20.23586082,18985.84961,0.043839999,0.050999999,0,628.9899902,0,0,0,0,0,0,0
1963,CAN,38.92057037,9566.381836,8.965999603,17.85700035,3.357000113,18.22522926,16.84882927,47.96099854,0.207460195,20.5938797,19342.83984,0.040109999,0.051800001,0,702.710022,0,0,0,0,0,0,0
1964,CAN,40.68214798,9999.364258,10.06099987,18.69199944,3.329999924,19.1523304,18.55377007,52.54899979,0.2220404,20.96302032,19711.05078,0.041999999,0.050299998,0,853.5300293,0,0,0,0,0,0,0
1965,CAN,42.60878372,10472.91992,12.05500031,21.19599915,3.855999947,20.36687088,20.45928955,57.93000031,0.235888094,21.47891998,20071.09961,0.050190002,0.054000001,0,881.1400146,0,0,0,0,0,0,0
1966,CAN,44.53405762,10946.12988,12.81900024,22.50499916,5.603000164,21.75197983,22.06394005,64.81800079,0.245641604,22.28167915,20448.5,0.062739998,0.057599999,0,789.5098877,0,0,0,0,0,0,0
1967,CAN,45.07164764,11078.26953,14.59399986,25.20100021,9.241999626,23.88404083,25.87499046,69.69799805,0.233119994,23.07777977,20819.76953,0.05847,0.065399997,0,899.2000122,0,0,0,0,0,0,0
1968,CAN,46.70226669,11479.05957,16.45299911,28.94000053,10.34200001,24.98900032,28.98399925,76.1309967,0.216626599,24.02063942,21143.09961,0.068230003,0.072999999,0,1062.879883,0,0,0,0,0,0,0
1969,CAN,48.46508789,11912.34961,18.91600037,31,9.854999542,26.26199913,31.75499916,83.82499695,0.2164509,25.10359001,21448.07031,0.078479998,0.083300002,0,1019.77002,0,0,0,0,0,0,0
1970,CAN,49.02709961,12050.49023,19.29700089,33.61700058,11.54199982,27.92700005,34.64699936,90.17900085,0.210813999,25.94860077,21749.99023,0.073420003,0.069899999,0,947.539978,0,0,0,0,0,0,0
1971,CAN,51.10786057,12561.92969,22.97800064,39.95800018,12.84399986,31.91300011,38.64400101,98.42900085,0.219142705,26.68465042,22026.40039,0.045109998,0.0656,0,990.539978,0,0,0,0,0,0,0
1972,CAN,53.18509293,13072.49023,28.58499908,46.65000153,13.29100037,36.09400177,43.79299927,109.913002,0.217244595,27.95885086,22284.5,0.05102,0.071199998,0,1226.579956,0,0,0,0,0,0,0
1973,CAN,56.2991066,13837.90039,36.36399841,56.45500183,14.4090004,39.87400055,52.02799988,128.9559937,0.223781705,30.0869503,22559.5,0.074529998,0.077,0,1193.559937,0,0,1,0,0,0,1
1974,CAN,57.79139709,14204.69043,43.89099884,68.48100281,16.07999992,43.30799866,60.5909996,154.0379944,0.232280299,33.3558197,22874.69922,0.105060004,0.087700002,0,844.4799805,0,0,1,0,0,0,1
1975,CAN,58.24533081,14316.25977,51.50899887,77.16899872,17.02199936,53.9469986,70.42700195,173.6210022,0.241013497,36.96268845,23209.19922,0.079350002,0.094899997,0,953.539978,0,0,0,0,0,0,0
1976,CAN,60.62998199,14902.38965,61.38199997,88.78900146,19.71800041,58.54199982,81.34899902,199.9940033,0.233541995,39.73789978,23517.5,0.09172,0.084700003,0,1011.52002,0,0,0,0,0,0,0
1977,CAN,61.93307114,15222.67969,70.07499695,102.8190002,21.57699966,67.37000275,92.20500183,220.9730072,0.227294698,42.91336823,23796.40039,0.074759997,0.087700002,0,1059.589966,0,0,0,0,0,0,0
1978,CAN,63.79447556,15680.2002,78.95130157,122.1279984,23.93099976,74.14700317,105.1100006,244.8769989,0.222883299,46.73817062,24036.30078,0.088330001,0.096799999,0,1309.98999,0,0,0,0,0,0,0
1979,CAN,65.78780365,16170.15039,98.60124207,147.5740051,24.04000092,82.8010025,124.4449997,279.5769958,0.226896301,51.01216125,24276.90039,0.12071,0.113200001,0,1813.169922,0,0,0,0,0,0,0
1980,CAN,65.81043243,16175.70996,117.0726013,171.2960052,26.73600006,100.3789978,146.3269958,314.3900146,0.229930997,56.20677948,24593.30078,0.13154,0.126699999,0,2268.699951,0,0,0,0,0,0,0
1981,CAN,67.01772308,16472.44922,156.9689941,202.3549957,34.36600113,103.9169998,161.9620056,360.4710083,0.238906905,63.21149063,24900,0.183329999,0.152700007,0,1954.23999,0,0,0,0,0,0,0
1982,CAN,64.1980896,15779.41016,157.1029968,212.5720062,37.72800064,115.473999,173.8119965,379.8590088,0.214097902,70.04045868,25201.90039,0.141499996,0.116899997,0,1958.079956,0,0,0,0,0,0,0
1983,CAN,65.40645599,16076.41016,151.5820007,211.8820038,40.69800186,126.9089966,183.8560028,411.3859863,0.197447196,74.11412048,25456.30078,0.09454,0.120200001,0,2552.399902,0,0,0,0,0,1,1
1984,CAN,68.49610138,16835.82031,162.677002,222.7550049,39.49499893,131.0590057,198.8659973,449.5820007,0.188394994,77.32980347,25701.80078,0.111879997,0.116599999,0,2400.329834,0,0,0,0,0,1,1
1985,CAN,71.53218079,17582.07031,175.3619995,241.7510071,39.86100006,146.1829987,219.8880005,485.7139893,0.193937197,80.38504791,25941.59961,0.095579997,0.100599997,0,2900.599854,0,0,0,0,0,1,1
1986,CAN,72.67149353,17862.09961,181.8350067,260.6669922,45.41500092,165.1569977,244.8970032,512.5410156,0.198149994,83.74022675,26203.80078,0.091580003,0.092299998,0,3066.199951,0,0,0,0,0,0,0
1987,CAN,74.64897919,18348.15039,208.3769989,294.493988,43.33399963,177.6069946,266.0239868,558.9489746,0.208815098,87.39537048,26549.69922,0.083750002,0.103399999,0,3160.050049,0,0,0,0,0,0,0
1988,CAN,77.27282715,18993.08008,236.1719971,339.1170044,51.54399872,196.9160004,300.2269897,613.0939941,0.216590002,90.91100311,26894.80078,0.096670002,0.103600003,0,3389.98999,0,0,0,0,0,0,0
1989,CAN,77.74237061,19108.49023,269.2990112,378.4440002,53.71500015,219.3000031,342.8410034,657.7280273,0.222091794,95.45201111,27379.30078,0.12212,0.096900001,0,3969.789795,0,0,0,0,0,0,0
1990,CAN,76.78180695,18872.39063,290.8139954,408.7009888,61.15800095,226.022995,370.9140015,679.9210205,0.207929999,100,27790.59961,0.130260006,0.105099998,0,3256.75,0,0,0,0,0,0,0
1991,CAN,74.27072144,18255.17969,305.8139954,435.0289917,81.05799866,229.9369965,388.144989,685.3670044,0.196112499,105.6151962,28117.59961,0.089120001,0.089699998,0,3512.359863,0,0,0,0,0,0,0
1992,CAN,73.85380554,18139.03906,323.9960022,453.9750061,94.26000214,227.1199951,401.1629944,700.4799805,0.187344402,107.2055969,28545,0.067369998,0.0854,0,3350.439941,0,0,0,0,0,0,0
1993,CAN,74.54772186,18302.78906,357.8779907,521.867981,109.8030014,232.0319977,411.9970093,727.184021,0.180248693,109.1797028,28953,0.049740002,0.071199998,0,4321.429688,0,0,0,0,0,0,0
1994,CAN,77.22093964,18935.98047,393.0629883,572.6660156,119.8270035,225.5529938,422.5629883,770.8729858,0.188040003,109.3820038,29331,0.05658,0.091600001,0,4213.609863,0,0,0,0,0,0,0
1995,CAN,78.41459656,19226.98047,417.946991,610.5109863,127.5419998,227.227005,441.3890076,810.4260254,0.176447898,111.7536011,29691,0.072180003,0.075300001,0,4713.529785,0,0,0,0,0,0,0
1996,CAN,78.70942688,19318.58008,468.0169983,683.2009888,125.1190033,242.0610046,448.1929932,836.8640137,0.179166496,113.4974976,30026,0.043480001,0.068099998,0,5927.029785,0,0,0,0,0,0,0
1997,CAN,81.17681122,19952.65039,538.4279785,772.4359741,114.0220032,254.8670044,444.6730042,882.7329712,0.198067799,114.637001,30305.83984,0.0361,0.058499999,0,6699.439941,0,0,0,0,0,0,0
1998,CAN,83.59841919,20612.56055,535.0900269,767.3839722,115.0619965,257.6109924,447.2520142,914.9730225,0.198493302,115.9449997,30552,0.050480001,0.050700001,0,6485.939941,0,0,0,0,0,0,0
1999,CAN,87.35256195,21563.34961,548.1760254,835.460022,122.1360016,275.2919922,472.0509949,982.440979,0.197295293,118.6871033,30821,0.049380001,0.063199997,0,8413.75,0,0,0,0,0,0,0
2000,CAN,90.99623871,22488.16992,604.5469971,922.0939941,132.3710022,303.381012,504.6099854,1075.569946,0.195186704,122.3995972,31100,0.05714,0.056200001,0,8933.679688,0,0,0,0,0,0,0
2001,CAN,91.68065643,22598.5293,645.2559814,980.617981,135.2151031,345.9769897,533.9769897,1107.459961,0.198512793,123.7080994,31377,0.038690001,0.057,0,7688.410156,0,0,1,0,0,0,1
2002,CAN,93.57763672,23156.41016,689.2000122,1033.010986,140.7814941,373.9490051,563.5059814,1154.949951,0.196713299,128.4337006,31641,0.02658,0.053100001,0,6614.540039,0,0,1,0,0,0,1
