"","iso","Country","Year","before.indepence","currency.crises","inflation.crises","stock.crash","sov.debt.crises.dom","sov.debt.crises.ext","banking.crises","crisis.tally","ifs","pop","rgdpmad","rgdppc","rconpc","gdp","iy","cpi","ca","imports","exports","narrowm","money","stir","ltrate","stocks","debtgdp","revenue","expenditure","xrusd","crisisJST","tloans","tmort","thh","tbus","hpnom","tloanspch4","no.crises.p.3yrs","ca.deficit.neg3yrs","yield.conversion","stir.up","impexp.ratio","stocks.crsi","hpnom.crsi","xrusd.crsi"
"2235","SWE","Sweden",1944,1,0,0,0,0,0,0,0,144,6560,5011.08,22.64938,30.14,19855.63,0.1964303,7.70751,-175.21,1677,853,2494.221,15612.16,3,3.278333,0.3207892,0.4922357,3106.147,4621.447,4.19,0,9336.13,5457.413,NA,NA,5.189824,1,1,0,0,0,1.547782,87.54035,76.98086,64.01891
"2236","SWE","Sweden",1945,1,0,0,0,0,0,0,0,144,6635,5145.116,22.8591,27.52,20804.69,0.1674419,7.674572,1290.806,1084,1758,2768.53,17154.02,2.541667,3.040833,0.3392541,0.5264574,3250.617,4702.729,4.19,0,10200,5743,NA,NA,5.313391,0,1,0,0,0,1.966002,79.38279,72.80372,67.35225
"2237","SWE","Sweden",1946,1,0,0,0,0,0,0,0,144,6719,5645.518,25.04174,33.51,23696.23,0.2132159,7.70751,-106,3386,2547,2887.893,18350.42,2.5,3.011667,0.3724006,0.4724346,3528.189,3654.322,3.9,0,11840,5945,NA,NA,6.104222,1,1,1,0,0,0.6166098,91.06248,95.23065,13.82921
"2238","SWE","Sweden",1947,1,0,0,1,0,0,0,1,144,6803,6091.262,26.41527,36.62,26393.39,0.2308,7.938076,-1448,5220,3240,2905.14,19337.55,2.5,3.023333,0.3465704,0.4326792,3605.836,3856.203,4.45,0,13045,6579,NA,NA,6.227789,1,0,0,0,0,1.329407,31.7,77.04424,84.28277
"2239","SWE","Sweden",1948,1,0,0,1,0,0,0,1,144,6883,6161.9,26.50571,36,28833.18,0.2065217,8.399209,-587.6,4951,3979,3142.139,20360.15,2.5,3.0775,0.3159192,0.3983902,4437.798,4363.061,5.2,0,13448,7251,NA,NA,6.203075,1,0,0,0,0,1.611111,23.24621,46.3319,92.42163
"2240","SWE","Sweden",1949,1,0,0,0,0,0,0,0,144,6955,6353.205,26.83305,34.96,30209.46,0.21843,8.432148,728,4341,4250,3317.203,22035.79,2.5,3.0175,0.2973358,0.3926284,4953.957,5149.065,6.5,0,13894,7542,NA,NA,6.870338,0,0,0,0,0,1.244282,22.3961,75.61109,96.41752
"2241","SWE","Sweden",1950,1,1,0,0,0,0,0,1,144,7014,6739.226,28.48486,39.13,32066,0.1823739,8.5639,171.36,6117,5708,3552.177,23457.12,2.541667,3.108333,0.3530862,0.3647966,4839.105,5315.064,6.12,0,15329,7921,NA,NA,6.277216,0,0,0,0,1,1.021412,79.14395,30.3451,38.58524
"2242","SWE","Sweden",1951,1,0,0,0,0,0,0,0,144,7070,6948.845,29.05572,38.39,39593,0.1838204,10.01318,1068.12,9192,9226,4092.724,26611.6,3,3.231667,0.4645871,0.3034387,5820.598,6144.321,6.21,0,16848,8682,NA,NA,5.609953,0,0,0,0,1,1.071654,88.36416,19.82797,67.52733
"2243","SWE","Sweden",1952,1,0,0,0,0,0,0,0,144,7125,6996.114,29.30952,39.51,43159,0.1962279,10.73781,167.04,8952,8134,4575.736,27836.28,3,3.281667,0.4274202,0.2770148,7507.224,7572.31,5.76,0,17070,9396,NA,NA,6.326643,0,0,0,0,0,0.9963148,39.2174,73.49355,30.07527
"2244","SWE","Sweden",1953,1,0,0,0,0,0,0,0,144,7171,7144.57,30.13159,40.29,44437,0.209105,10.80369,378.08,8172,7659,4851.294,30629.68,2.958333,3.274167,0.4274202,0.2747227,7808.157,8803.931,5.56,0,17715,10126,NA,NA,6.722058,0,0,0,0,0,1.100566,55.83524,73.15871,33.8007
"2245","SWE","Sweden",1954,1,0,0,0,0,0,0,0,144,7213,7402.104,31.67823,41.71,47279,0.2116373,10.9025,-164.4,9192,8196,5092.32,32630.68,2.75,3.244167,0.5389211,0.279833,8534.693,9182.767,5.48,0,19478,10910,NA,NA,4.621415,0,1,1,0,0,1.06698,81.94146,20.4908,33.15101
"2246","SWE","Sweden",1955,1,0,0,0,0,0,0,0,144,7262,7565.553,32.41753,42.71,50827,0.2029236,11.16601,-422.82,10337,8933,5313.251,33787.78,3.5,3.7025,0.576088,0.2780439,8906.828,9692.119,5.22,0,19951,12257,NA,NA,5.066257,0,1,1,0,1,1.121523,77.35099,56.00102,23.95605
"2247","SWE","Sweden",1956,1,0,0,0,0,0,0,0,144,7315,7797.062,33.26532,43.62,55241,0.2024402,11.72596,-159.6,11434,10067,5586.366,35802.4,3.791667,3.749167,0.5575045,0.271501,10071.57,10670.06,5.32,0,20781,13197,NA,NA,6.277216,0,1,1,1,1,1.15717,49.95859,78.8864,63.21018
"2248","SWE","Sweden",1957,1,0,0,0,0,0,0,0,144,7364,8092.425,33.83265,43.99,58963,0.2018554,12.25296,-147.84,12566,11061,5813.088,38544.73,4.5,4.33,0.5853798,0.2754181,10691.21,11804.55,5.28,0,22522,15216,NA,NA,7.809449,0,1,0,1,1,1.13579,67.76053,87.737,47.93209
"2249","SWE","Sweden",1958,1,0,0,0,0,0,0,0,144,7409,8082.854,34.44023,44.8,62269,0.2110199,12.77997,-263.67,12252,10797,6021.222,41752.47,4.666667,4.335,0.6209981,0.2862107,12019.03,13298.69,5.17,0,24840,17106,NA,NA,8.08278,0,1,0,1,1,1.136064,73.95099,70.81031,36.90224
"2250","SWE","Sweden",1959,1,0,0,0,0,0,0,0,144,7446,8287.93,36.11476,46.2,66245,0.2184618,12.87879,5.181,12487,11420,6193.208,46905.33,4.5,4.2825,0.8037357,0.2813051,12604.55,14073.55,5.181,0,27760,19041,NA,NA,8.356111,0,1,0,1,0,1.13476,90.23914,73.06478,61.30182
"2251","SWE","Sweden",1960,1,0,0,0,0,0,0,0,144,7480,8687.503,37.26872,46.71,72161,0.2208534,13.4058,-440.3,15006,13276,6539.979,47779.47,5,4.565833,0.913688,0.2777634,13657.01,15335.83,5.18,0,30401,21220,NA,NA,8.746583,1,1,0,1,1,1.093433,86.35852,78.38421,46.32715
"2252","SWE","Sweden",1961,1,0,0,0,0,0,0,0,144,7520,9136.968,39.18885,48.94,78522,0.2264334,13.70224,222.955,15150,14198,6843.08,50879,5,4.555,0.963244,0.25123,16640.68,16259.32,5.185,0,32566,23451,NA,NA,9.293245,1,1,0,1,0,1.13031,81.22419,80.12181,59.87452
"2253","SWE","Sweden",1962,1,0,0,0,0,0,0,0,144,7562,9468.776,40.64111,50.29,85196,0.2313137,14.361,31.128,16154,15130,7271.461,55802,4.333333,4.989167,0.88891,0.2216274,18006.85,17479.67,5.188,0,37254,27397,NA,NA,9.722765,1,1,0,0,0,1.067052,30.41031,77.76686,60.59439
"2254","SWE","Sweden",1963,1,0,0,0,0,0,0,0,144,7604,9916.85,42.57669,52.23,91007,0.2391245,14.7892,-135.2,17552,16568,7790.645,60574,3.791667,4.925,0.9942164,0.2002084,19869.05,19542.58,5.2,0,41974,29437,NA,NA,10.6599,1,1,0,0,0,1.06768,65.20291,92.16405,73.64959
"2255","SWE","Sweden",1964,1,0,0,0,0,0,0,0,144,7661,10515.38,45.16165,53.93,101508,0.2424144,15.25033,82.368,19946,19014,8342.241,65131,4.583333,5.64,1.149079,0.1804181,20927.17,21013.3,5.148,0,47019,33416,NA,NA,11.83132,1,1,0,0,1,1.059392,79.80964,92.71738,24.07507
"2256","SWE","Sweden",1965,1,0,0,0,0,0,0,0,144,7734,10815.18,46.4602,55.72,111664,0.2453521,16.04084,-958.3,22644,20542,8701.82,68565,5.375,6.179167,1.322525,0.1629206,24256.69,24423.6,5.18,0,52442,36993,NA,NA,12.84654,1,1,1,0,1,1.049017,82.65396,86.29099,63.89109
"2257","SWE","Sweden",1966,1,0,0,1,0,0,0,1,144,7808,10935.6,46.98739,56.26,121617,0.2450069,17.09486,-833.98,23704,22071,9296.728,74113,5.791667,6.569167,1.176954,0.1531903,28014.92,28369.71,5.18,0,58594,42620,NA,NA,13.97891,1,0,1,0,1,1.102327,30.01689,89.77325,45.01921
"2258","SWE","Sweden",1967,1,0,0,0,0,0,0,0,144,7868,11219.22,48.2068,57.11,132066,0.2459452,17.78656,-242.755,24319,23422,10018.06,83887,5.208333,6.060833,1.097974,0.1544842,30440.7,32072.24,5.165,0,66105,48250,NA,NA,14.75986,1,0,1,0,0,1.073988,30.38601,83.17446,29.58886
"2259","SWE","Sweden",1968,1,0,0,0,0,0,0,0,144,7912,11561.23,49.6909,59.14,140024,0.2368594,18.14888,-600.88,26516,25403,10469.24,93402,5.416667,6.303333,1.240448,0.1697506,32101.42,35031.98,5.18,0,76652,55491,NA,NA,15.73604,1,0,1,0,1,1.038297,64.73049,86.56435,70.79523
"2260","SWE","Sweden",1969,1,0,0,1,0,0,0,1,144,7968,12055.19,51.82988,61.35,152127,0.2293939,18.64295,-1018.49,30571,29459,10962.64,97893,6.416667,6.974167,1.53004,0.1688958,34836.1,37483.75,5.17,0,84676,65708,NA,NA,16.63413,1,0,0,0,1,1.043814,87.14816,79.93157,34.32522
"2261","SWE","Sweden",1970,1,0,0,1,0,0,0,1,144,8043,12716.34,54.69716,62.92,172226,0.2212964,19.92754,-1370.05,36251,35150,11355.9,103316,7,7.391667,1.200183,0.1738534,38887.11,42704.07,5.17,0,92758,75326,NA,NA,16.94651,1,0,0,0,1,1.037747,27.37505,69.9421,49.03606
"2262","SWE","Sweden",1971,1,0,0,0,0,0,0,0,144,8098,12748.43,54.83676,62.54,186215,0.2133126,21.40975,1712.48,36192,38224,12778.8,113576,5.958333,7.234167,1.272969,0.1734634,44377.77,47009.29,4.865,0,105751,87266,NA,NA,17.88364,1,0,0,0,0,1.031323,54.27658,76.63173,15.10166
"2263","SWE","Sweden",1972,1,0,0,0,0,0,0,0,144,8122,13001.75,55.92963,64.5,203758,0.2180871,22.69433,2689.281,38618,41749,14111,126945,5,7.2925,1.482033,0.1779258,50303.06,53970.15,4.743,0,118071,95394,NA,NA,19.40648,1,0,0,0,0,0.9468397,77.64862,86.64887,13.18636
"2264","SWE","Sweden",1973,1,0,0,0,0,0,0,0,144,8137,13493.56,58.04818,66.05,226744,0.2126716,24.20949,6555.537,47500,53153,15338,143239,5,7.385,1.559464,0.1856814,52646.74,58851.77,4.5875,0,131908,104899,NA,NA,20.38266,1,0,0,0,0,0.9250042,66.14828,73.32128,10.12545
"2265","SWE","Sweden",1974,1,0,0,0,0,0,0,0,144,8161,13884.59,59.73504,68.09,256127,0.2156821,26.61397,-2252.436,73850,70514,17277,155990,6.166667,7.785,1.629152,0.1953273,59132.62,68525.34,4.0805,0,161592,104358,NA,NA,21.86646,1,1,1,0,1,0.8936466,70.10152,89.99305,5.047615
"2266","SWE","Sweden",1975,1,0,0,0,0,0,0,0,144,8193,14183.34,61.0256,69.72,300785,0.1994415,29.21607,-1499.841,72390,72012,20084,175763,6.583333,8.7875,1.763882,0.2028776,70022.24,80719.85,4.3855,0,191276,103817,107329,83947,26.90355,1,1,1,0,1,1.04731,83.93634,99.99778,73.84495
"2267","SWE","Sweden",1976,1,0,0,1,0,0,0,1,144,8222,14281.63,61.44981,72.37,340197,0.1975973,32.24638,-6800.472,85300,80195,22119,184701,6.291667,9.280833,2.022503,0.1954589,91367.61,95091.63,4.1265,0,222438,122060,127720,94718,31.35494,1,0,1,0,0,1.005249,90.28693,96.6655,31.96552
"2268","SWE","Sweden",1977,1,1,0,1,0,0,0,2,144,8252,14003.62,60.24969,71.36,370016,0.2075045,35.9025,-10184.18,90221,85677,24372,202042,8,9.7375,1.760785,0.2169778,101974.9,112459.1,4.6695,0,255118,138655,144508,110610,36.00156,1,0,1,0,1,1.063657,28.50988,93.33267,78.49221
"2269","SWE","Sweden",1978,1,0,0,0,0,0,0,0,144,8276,14207.36,61.1288,70.64,412450,0.1903819,39.52569,-1078.17,92751,98206,27521,238449,6.916667,10.0925,1.864543,0.2489432,109286.1,134465.3,4.2955,0,287111,156338,166079,121032,40.17962,1,0,1,0,0,1.053036,51.40605,89.99958,33.27581
"2270","SWE","Sweden",1979,1,0,0,0,0,0,0,0,144,8294,14721.02,63.34359,72.2,462307,0.1941567,42.35837,-10009.65,122962,118210,30880,277532,7.25,10.18417,1.852154,0.2927041,116263.8,154941.6,4.1465,0,325005,175554,189258,135747,44.24053,1,0,1,0,1,0.9444535,38.46135,86.66639,36.83802
"2271","SWE","Sweden",1980,1,0,0,0,0,0,0,0,144,8310,14936.58,64.2729,71.48,548581,0.209557,48.12253,-19257.81,141329,130747,33518,307439,10,11.7425,2.017857,0.3577076,128592.8,178576.4,4.3728,0,361690,193462,208043,153647,44.94338,1,0,1,0,1,1.0402,71.71021,69.99975,69.13527
"2272","SWE","Sweden",1981,1,0,0,0,0,0,0,0,144,8320,14916.55,64.06547,70.99,599426,0.1974372,53.95257,-15860.64,146040,144876,35993,349218,11.75,13.4875,3.013622,0.4304169,155286.8,215238.1,5.571,0,407117,219186,229072,178045,44.631,1,1,1,0,1,1.080935,88.74572,36.11441,89.23233
"2273","SWE","Sweden",1982,1,1,0,0,0,0,0,1,144,8325,15057.55,64.79305,71.6,656083,0.1965559,58.5639,-25093.08,173933,168134,37985,376212,10.16667,13.04167,3.750767,0.4948615,167130.8,235164,7.2945,0,459115,243689,256166,202949,45.09957,1,0,0,0,0,1.008034,89.83832,43.649,94.38363
"2274","SWE","Sweden",1983,1,0,0,0,0,0,0,0,144,8329,15314.51,65.93633,70.07,736242,0.1982949,63.80105,-8273.034,200368,210516,41872,402521,11.29167,12.3625,7.272337,0.5626088,191280.2,277879.5,8.001,0,510619,273447,281301,229318,45.84147,1,0,0,0,1,1.03449,96.41678,53.75248,86.4846
"2275","SWE","Sweden",1984,1,0,0,0,0,0,0,0,144,8337,15908.31,68.69274,71.25,826116,0.2000373,68.90646,2211.417,218570,242809,45024,431523,11.9875,12.5875,7.952183,0.5944388,221165.5,298264.5,8.9895,0,572732,311582,308957,263775,48.10621,1,0,0,0,1,0.9517946,84.68881,62.22756,87.96466
"2276","SWE","Sweden",1985,1,0,0,0,0,0,0,0,144,8350,16188.55,70.08339,73.42,899754,0.2075456,73.97892,-12245.72,244609,260500,46006,428820,14.4925,13.1275,7.405519,0.6356328,260595.9,329136.3,7.6155,0,626843,351811,330937,295906,50.37095,1,0,0,1,1,0.9001726,38.65901,67.95404,26.74874
"2277","SWE","Sweden",1986,1,0,0,0,0,0,0,0,144,8370,16505.23,71.92521,77.12,985263,0.1997994,77.10804,422.778,232479,265104,50242,474260,9.793333,10.2925,12.0932,0.6156442,275098.9,322661.8,6.819,0,755566,445741,404244,351322,53.9633,1,1,0,0,0,0.9389981,76.58577,80.02713,23.9713
"2278","SWE","Sweden",1987,1,0,0,0,0,0,0,0,144,8398,16948.84,74.17142,81.07,1068065,0.2080332,80.36891,-122.808,257386,281333,52043,494050,9.348333,11.685,14.43627,0.5824221,320105.2,336560.6,5.848,0,883957,519645,470676,413281,62.35845,1,1,1,0,0,0.8769351,72.05813,94.16151,18.32659
"2279","SWE","Sweden",1988,1,0,0,0,0,0,0,0,144,8436,17232.28,75.80747,82.92,1165476,0.2174254,85.04611,-3287.838,279261,304190,54930,519650,10.0525,11.34833,16.11653,0.5233268,332551.9,338229.5,6.157,0,1097080,628734,567980,529100,75.24405,1,1,1,0,1,0.9148802,73.69564,96.80288,53.42843
"2280","SWE","Sweden",1989,1,0,0,0,0,0,0,0,144,8493,17524.06,77.4068,83.43,1293305,0.2369783,90.51383,-19328.61,315620,332220,60419,571680,11.51167,11.18,22.30607,0.4672615,367707.4,352949.5,6.227,0,1336944,742677,639927,697017,89.49629,1,1,1,1,1,0.9180479,84.4761,94.98585,53.35944
"2281","SWE","Sweden",1990,1,0,0,1,0,0,0,1,144,8559,17608.9,77.58841,82.4,1421418,0.2313644,100,-36113.92,320380,340040,61713,636460,13.48167,13.155,20.56681,0.4219817,401552.6,405286.8,5.698,0,1546931,883454,700304,846627,100,1,0,1,1,1,0.9500331,35.19488,89.13535,32.56085
"2282","SWE","Sweden",1991,1,0,0,1,0,0,1,2,144,8617,17276.29,76.1877,82.61,1532495,0.2086859,109.3215,-25612.64,301260,332800,64556,661790,11.47,10.69083,19.41107,0.4089397,403486.6,448508,5.5295,1,1631309,992543,710110,921199,105.5447,1,0,1,1,0,0.9421833,36.11248,82.89267,31.66473
"2283","SWE","Sweden",1992,1,1,0,1,0,0,1,3,144,8668,16969,74.82267,81.03,1529379,0.18282,111.8248,-61907.97,290940,326050,64051,682850,13.32917,10.015,16.47101,0.4648828,397725.3,492672.5,7.043,0,1676782,1001966,696561,980221,93.24483,1,0,0,1,1,0.9052284,19.53374,25.38369,81.52147
"2284","SWE","Sweden",1993,1,0,0,0,0,0,1,1,144,8719,16524.28,72.84705,77.67,1634131,0.1924277,117.029,-33861.67,334290,388300,66803,710060,8.500833,8.539167,21.69901,0.5878421,377743.3,607870.1,8.3035,0,1569771,1040565,676390,893381,81.4916,0,0,0,0,0,0.8923171,75.1165,17.72689,85.04002
"2285","SWE","Sweden",1994,1,0,0,0,0,0,1,1,144,8781,17066.27,75.17033,78.51,1744433,0.1926809,119.5982,5543.895,399130,471600,68594,712330,7.269167,9.518333,27.36852,0.6756597,376924.9,582696.1,7.4615,0,1534432,1030739,666791,867641,85.55252,0,0,0,0,0,0.8609065,78.4578,45.48802,42.49049
"2286","SWE","Sweden",1995,1,0,0,0,0,0,0,0,144,8827,17645.72,77.71048,78.79,1883562,0.1950841,122.6285,32891.51,460500,567700,68303,749249.2,8.601667,10.24417,30.56632,0.7275582,423183.6,605890.1,6.6582,0,1550939,1048481,671287,879652,86.02109,0,0,0,0,1,0.8463316,75.42274,46.567,26.94152
"2287","SWE","Sweden",1996,1,0,0,0,0,0,0,0,144,8841,17901.29,78.6287,79.96,1932025,0.200251,123.1884,40483.93,448700,569200,71940,833597.8,5.66,8.0275,35.55576,0.7306489,816978.4,852432.4,6.871,0,1528801,1045638,667363,861438,86.45061,0,0,0,0,0,0.8111679,81.93417,51.27869,62.85818
"2288","SWE","Sweden",1997,1,0,0,0,0,0,0,0,144,8846,18374.99,80.41876,81.93,2019261,0.197395,123.8472,58337.06,501100,632800,74114,843265.3,4.110833,6.617583,51.14738,0.709208,648928,655155.9,7.877,0,1573988,1047964,707605,866383,93.67435,0,0,0,0,0,0.7882994,97.86326,76.0005,76.72034
"2289","SWE","Sweden",1998,1,0,0,0,0,0,0,0,144,8851,19136.77,83.32006,84.32,2121037,0.2060148,123.6495,37394.98,545000,675100,78085,976059.5,4.138333,4.957667,59.2928,0.6830899,715825,719603,8.061,0,1649275,1066838,754343,894932,104.5685,0,1,0,0,1,0.7918774,82.09624,86.18148,73.61426
"2290","SWE","Sweden",1999,1,0,0,0,0,0,0,0,144,8858,20012.53,87.02559,87.46,2237854,0.2137548,124.2424,50996.55,568100,700800,87325,1101015,3.072917,5.021583,69.8178,0.61457,805052,739996,8.525,0,1745614,1104204,817111,928503,114.7208,0,1,0,0,0,0.8072878,89.31482,89.32911,81.28867
"2291","SWE","Sweden",2000,1,0,0,1,0,0,0,1,144,8872,20871.25,90.65665,91.67,2380358,0.2209638,125.4611,63093.1,672400,804200,88918,1168487,3.954608,5.342917,101.0522,0.505733,841853,758005,9.535,0,1857178,1138934,878824,978354,127.5283,0,0,0,0,1,0.810645,99.70047,94.50053,85.45317
"2292","SWE","Sweden",2001,1,0,0,1,0,0,0,1,144,8940,21096.05,91.38174,91.83,2478130,0.2246597,128.5244,71429.58,662700,806500,96727,1164603,3.995642,5.1075,71.93579,0.51731,930686,766270,10.6675,0,2028192,1206262,957877,1070315,137.4073,0,0,0,0,1,0.8361104,24.25006,85.35961,87.53408
"2293","SWE","Sweden",2002,1,0,0,1,0,0,0,1,144,8954,21585.53,92.90836,92.89,2569876,0.2165322,131.2912,112818.8,656700,805800,95827,1261322,4.066575,5.303333,55.36044,0.498049,773712,821575,8.825,0,2105135,1277542,1045613,1059522,146.6615,0,0,0,0,1,0.8216987,21.98556,82.52004,22.61366
"2294","SWE","Sweden",2003,1,0,0,0,0,0,0,0,144,8970,22049.98,94.13493,94.19,2677446,0.2127102,133.8274,164230.1,679300,825800,98425.66,1304468,3.032833,4.638333,50.57044,0.489423,809477,861833,7.1892,0,2172472,1366598,1149950,1022522,161.1089,0,0,0,0,0,0.8149665,23.23488,92.88424,15.59413
"2295","SWE","Sweden",2004,1,0,0,0,0,0,0,0,144,8986,22942.61,97.64868,95.94,2805115,0.2158649,134.3215,162719.2,738900,904500,98198,1356734,2.109167,4.425,65.14574,0.478621,853031,869479,6.6146,0,2313773,1508718,1282334,1031439,180.0469,0,0,0,0,0,0.8225963,68.16623,99.76103,23.05125
"2296","SWE","Sweden",2005,1,1,0,0,0,0,0,1,144,9002,23627.37,100,97.81,2907352,0.2213753,134.9473,193071.6,833800,977300,100374.4,1531347,1.716667,3.383333,79.56463,0.481899,933916,921330,7.9584,0,2601957,1666456,1458547,1143411,201.2105,0,0,0,0,0,0.8169154,72.33934,96.53496,74.537
"2297","SWE","Sweden",2006,1,0,0,0,0,0,0,0,144,9017,24602.15,104.1009,100,3099081,0.2299992,136.7918,234741.9,939500,1089400,100763,1771277,2.331667,3.705,100.5324,0.431412,985747,953490,6.8644,0,2875437,1825496,1648573,1226864,223.0379,0,0,0,0,1,0.8531669,79.08223,86.59049,35.8779
"2298","SWE","Sweden",2007,1,0,0,0,0,0,0,0,144,9031,25376.74,106.8502,101.52,3297053,0.2388879,139.7563,275845.1,1034700,1139600,100459,2090172,3.5525,4.1675,119.4185,0.382015,1056565,985968,6.4136,0,3316756,1975324,1837315,1479441,244.2796,1,0,0,0,1,0.8624013,79.89999,76.62038,36.50241
"2299","SWE","Sweden",2008,1,1,0,1,0,0,0,2,144,9045,25181.2,105.4305,99.7,3387599,0.2432,144.5982,289605.8,1097900,1194400,99409,2258799,3.905,3.888333,83.22979,0.367587,1041669,1004948,7.8106,1,3679231,2193410,2044693,1634538,252.2062,1,0,0,1,1,0.9079502,23.92316,69.96383,78.19462
"2300","SWE","Sweden",2009,1,0,0,0,0,0,0,0,144,9060,23877.52,99.11627,98.49,3288509,0.223172,144.2029,194614,912900,996700,100072,2188392,0.3991667,3.25,77.19422,0.403111,1012212,1035052,7.1165,0,3762425,2432586,2237113,1525311,256.228,1,0,0,0,0,0.9192063,34.14557,69.96927,41.90915
"2301","SWE","Sweden",2010,1,0,0,0,0,0,0,0,144,9132.744,25306.37,104.1605,102.3216,3519994,0.222533,146.0474,211586.8,1067100,1136000,96394,2235252,0.5041667,2.893333,100,0.368418,1083311,1098109,6.7097,0,3959681,2610105,2413783,1545898,277.5478,0,0,0,0,1,0.9159225,75.83655,83.31735,45.0062
"2302","SWE",NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,144,9197.728,26328.8,106.1313,104.2315,3656577,0.2269158,149.8682,251609.1,1133500,1214500,92246,2378587,1.654167,2.605833,102.4965,0.36189,1101922,1113570,6.8877,0,4180708,2731137,2538907,1641801,282.2335,0,0,0,0,1,0.9393486,63.23808,73.31983,66.27455
"2303","SWE",NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,144,9268.532,26532.67,105.0474,105.0544,3684800,0.2263841,151.1858,244118,1111400,1170200,88002,2425171,1.253333,1.5925,100.7805,0.365561,1091842,1131985,6.5045,0,4369019,2849563,2696743,1672276,279.8516,0,NA,0,0,0,0.9333059,42.94137,35.18364,47.63222
"2304","SWE",NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,144,9354.855,27048.05,105.7216,107.2286,3769909,0.2209922,151.1199,252699.6,1039900,1091600,82359,2465921,0.925,2.120833,118.3434,0.387412,1125860,1167352,6.4238,0,4507833,2993206,2828655,1679178,288.724,0,NA,0,0,0,0.9497522,63.40526,51.54705,42.58601
"2305","USA","US",1870,1,0,0,0,0,0,0,0,111,40240.63,2444.644,6.657197,8.434,7.812,0.1638243,9.612073,-0.14317,0.45,0.418,0.63,1.81,5.72,8.25,NA,0.3118859,0.411,0.31,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
"2306","USA","US",1871,1,0,0,0,0,0,0,0,111,41098,2502.847,6.781151,8.407,7.665,0.1389987,9.106174,-0.210574,0.534,0.475,0.64,2.04,5.56,7.68,4.74,0.3029422,0.384,0.292,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1.076555,NA,NA,NA
"2307","USA","US",1872,1,0,0,0,0,0,0,0,111,42136,2540.939,6.883649,9.3503,8.309,0.2419198,9.106174,-0.261962,0.632,0.474,0.64,2.24,8.38,8.5,5.07,0.2659756,0.374,0.278,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1.124211,NA,NA,NA
"2308","USA","US",1873,1,0,0,0,1,0,1,2,111,43174,2604.253,7.039328,9.3494,8.837,0.2253714,9.106174,-0.124459,0.655,0.562,0.65,2.31,14.24,8.36,4.42,0.2434322,0.334,0.29,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,1.333333,NA,NA,NA
"2309","USA","US",1874,1,0,0,0,1,0,0,1,111,44212,2527.255,6.799352,9.3652,8.563,0.1785377,8.600276,-0.11822,0.576,0.619,0.66,2.39,3.43,7.67,4.54,0.2522402,0.305,0.303,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.16548,NA,NA,NA
"2310","USA","US",1875,1,0,0,1,1,0,0,2,111,45245,2598.585,6.991943,9.3363,8.239,0.1921569,8.347326,-0.081065,0.54,0.538,0.63,2.52,3.11,7.85,4.37,0.2617159,0.288,0.275,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0.9305331,NA,NA,NA
"2311","USA","US",1876,1,1,0,1,1,0,0,3,111,46287,2570.355,6.926661,9.7131,8.388,0.1750903,8.094378,0.021443,0.469,0.565,0.62,2.52,3.35,6.35,3.58,0.2540351,0.294,0.265,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1.003717,NA,NA,NA
"2312","USA","US",1877,1,0,0,0,1,0,0,1,111,47325,2595.394,7.010653,10.2793,8.604,0.1808686,8.094378,0.100647,0.466,0.632,0.62,2.47,3.87,6.28,3.25,0.2449744,0.281,0.241,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0.8300885,NA,NA,NA
"2313","USA","US",1878,1,0,0,0,1,0,0,1,111,48362,2645.962,7.167959,10.4586,8.46,0.1875895,7.335529,0.152322,0.453,0.72,0.62,2.34,4.22,5.66,3.45,0.2552504,0.268,0.237,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0.7373418,NA,NA,NA
"2314","USA","US",1879,1,0,0,0,1,0,0,1,111,49400,2909.433,7.910664,11.355,9.449,0.1724359,7.08258,0.119655,0.461,0.73,0.66,2.46,5.44,4.88,4.92,0.243297,0.279,0.267,1,0,NA,NA,NA,NA,NA,NA,0,0,1,1,0.6291667,NA,NA,NA
"2315","USA","US",1880,1,0,0,0,1,0,0,1,111,50458,3183.955,8.682248,12.6498,10.462,0.2036538,7.335529,0.094581,0.68,0.85,0.78,2.85,4.86,4.58,5.84,0.1998575,0.334,0.268,1,0,1.9775,0.7739,NA,NA,NA,NA,0,0,1,0,0.6315068,NA,NA,NA
"2316","USA","US",1881,1,0,0,0,1,0,0,1,111,51743,3215.449,8.783424,12.1504,11.74,0.1857759,7.335529,0.007794,0.654,0.919,0.89,3.35,5.76,4.26,6.01,0.1720005,0.361,0.261,1,0,2.2091,0.7538,NA,NA,NA,NA,0,0,1,1,0.8,80.57827,NA,NA
